donation_id,business_id,agency_id,hotspot_block_id,meals_allocated,agency_to_supplier_miles,supplier_to_hotspot_miles,route_total_miles,route_duration_minutes,transport_cost,distance_method
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,02ND_AV_I-5_SB,14.15,5.751287481110315,2.1117299968185796,7.863017477928894,15.051666666666666,10.42867800544818,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,UNION_ST_W_ASH_ST,11.67,5.751287481110315,2.4034637715740077,8.154751252684322,15.925,10.90875678537342,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,03RD_AV_I-5_SB,10.13,5.751287481110315,2.058727034120735,7.81001451523105,14.84,10.325777698242264,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,UNION_ST_W_A_ST,8.27,5.751287481110315,2.4747971844428536,8.226084665553168,16.07,11.005866012487076,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,FRONT_ST_W_B_ST,7.38,5.751287481110315,2.443728624830987,8.195016105941303,15.906666666666666,10.933934462737612,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,11TH_AV_C_ST,0.8500000099995284,5.751287481110315,2.5729116956971287,8.324199176807443,14.681666666666668,10.669717763262547,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,FRONT_ST_W_A_ST,5.98,5.751287481110315,2.370406824146982,8.121694305257297,15.566666666666666,10.777626560884435,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,KETTNER_BL_W_E_ST,5.46,5.751287481110315,3.0566491688538933,8.807936649964208,16.64666666666667,11.618670742861688,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,03RD_AV_ASH_ST,4.61,5.751287481110315,2.2280506840054084,7.979338165115723,15.575,10.671901172154616,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,04TH_AV_BEECH_ST,4.29,5.751287481110315,2.174053527399984,7.925341008510299,15.103333333333332,10.491328610912271,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,KETTNER_BL_W_A_ST,4.27,5.751287481110315,2.709240535274,8.460528016384314,15.760000000000002,11.092334625785414,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,FRONT_ST_W_ASH_ST,3.67,5.751287481110315,2.368666984808717,8.119954465919031,15.705,10.817227894098462,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,I-5_SB_ON_RA_C_ST,3.64,5.751287481110315,3.125621371192237,8.876908852302552,16.605,11.65876322774994,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,04TH_AV_A_ST,3.31,5.751287481110315,2.1839954664757815,7.935282947586096,14.815,10.413585873498766,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,05TH_AV_ASH_ST,3.29,5.751287481110315,2.1214855245367055,7.87277300564702,14.736666666666666,10.342904706513957,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,04TH_AV_CEDAR_ST,2.59,5.751287481110315,1.9430277181261433,7.694315199236458,14.131666666666668,10.028297606975265,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,STATE_ST_W_ASH_ST,2.02,5.751287481110315,2.634800266443967,8.386087747554281,15.936666666666667,11.088023910363475,osrm_openstreetmap_driving
synthetic_001,biz_scripps_mercy_hospital_san_diego,agency_catholic_charities_diocese_of_san_diego,06TH_AV_A_ST,1.9,5.751287481110315,2.477966177523264,8.229253658633578,14.455,10.530503613894853,osrm_openstreetmap_driving
